Run,Seed,Central test accuracy,Train time,Train StoppingEpoch,Test accuracy,Test Precision,Test Recall,Test F1 Score,Test MSE,Test MAE
1,0,0.8571428571428571,16.284903287887573,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0545148031517342,0.7863963314413718
2,1,0.8571428571428571,17.068318843841553,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0543412500741915,0.7863889448575008
3,2,0.8571428571428571,14.580211877822876,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0544120969129065,0.7863646634496062
4,3,0.8571428571428571,14.253311395645142,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.054518684048172,0.786378544602314
5,4,0.8571428571428571,14.24132513999939,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0544922472626257,0.7864666663151277
6,5,0.8571428571428571,18.466933965682983,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0543466099879457,0.7863416409884684
7,6,0.8571428571428571,14.932427883148193,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0542955355866603,0.786358470285657
8,7,0.8571428571428571,19.46648931503296,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0544105901340488,0.7863751443144368
9,8,0.8571428571428571,14.871068716049194,49,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.054522873200766,0.786410953628649
10,9,0.8571428571428571,14.821012020111084,48,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0544692317313655,0.786369657690759
