Run,Seed,Train accuracy,Train time,Train StoppingEpoch,Test accuracy,Test Precision,Test Recall,Test F1 Score,Test MSE,Test MAE,Central test accuracy
1,0,,2.823282241821289,80,0.9532163742690059,0.9666666666666667,0.9206349206349206,0.943089430894309,0.19914973651045775,0.33313650560515734,0.9532163742690059
2,1,,3.2905426025390625,73,0.9766081871345029,1.0,0.9206349206349206,0.9586776859504132,0.1743838008117492,0.3119650474628711,0.9766081871345029
3,2,,2.699112892150879,67,0.9649122807017544,0.9830508474576272,0.9206349206349206,0.9508196721311476,0.19455435173605043,0.318322427153016,0.9649122807017544
4,3,,2.8103044033050537,76,0.9590643274853801,0.9824561403508771,0.8888888888888888,0.9333333333333333,0.19312474008678898,0.33348770392033494,0.9590643274853801
5,4,,4.686609983444214,70,0.9532163742690059,0.9365079365079365,0.9365079365079365,0.9365079365079365,0.20706162162717331,0.3361264044586885,0.9532163742690059
6,5,,2.9345037937164307,80,0.9649122807017544,1.0,0.9206349206349206,0.9586776859504132,0.2017085390070222,0.34027092125547737,0.9649122807017544
7,6,,2.6629021167755127,73,0.9649122807017544,0.9830508474576272,0.9206349206349206,0.9508196721311476,0.19300634759916693,0.32826114142036783,0.9649122807017544
8,7,,2.851030111312866,74,0.9590643274853801,0.9827586206896551,0.9047619047619048,0.9421487603305785,0.19788966703329003,0.3355619420124215,0.9590643274853801
9,8,,3.2516913414001465,82,0.9532163742690059,0.9661016949152542,0.9047619047619048,0.9344262295081968,0.1907234027375519,0.32670881447833705,0.9532163742690059
10,9,,3.210998296737671,85,0.9532163742690059,0.9661016949152542,0.9047619047619048,0.9344262295081968,0.1883300953146274,0.32304287793983105,0.9532163742690059
